taxa	taxid	superkingdom	clade	kingdom	family	genus
Dickeya poaceiphila	568768	Bacteria	NA	NA	Pectobacteriaceae	Dickeya
Pectobacterium wasabiae	55208	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium punjabense	2108399	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Hafnia alvei	569	Bacteria	NA	NA	Hafniaceae	Hafnia
Sodalis glossinidius	63612	Bacteria	NA	NA	Bruguierivoracaceae	Sodalis
Pseudomonas sp. LH1G9	2083055	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. SCB32	2653853	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. StFLB209	1028989	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. Os17	1500686	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas mendocina	300	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas azotoformans	47878	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas tremae	200454	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas monteilii	76759	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas mosselii	78327	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas otitidis	319939	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas knackmussii	65741	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Entomomonas sp. F2A	2785331	Bacteria	NA	NA	Pseudomonadaceae	Entomomonas
Halopseudomonas litoralis	797277	Bacteria	NA	NA	Pseudomonadaceae	Halopseudomonas
Marinobacter sp. Arc7-DN-1	2304594	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Lysobacter capsici	435897	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Halomonas sp. hl-4	1761789	Bacteria	NA	NA	Halomonadaceae	Halomonas
Cobetia marina	28258	Bacteria	NA	NA	Halomonadaceae	Cobetia
Marinomonas mediterranea	119864	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Marinobacterium sediminicola	518898	Bacteria	NA	NA	Oceanospirillaceae	Marinobacterium
Nitrincola iocasae	2614693	Bacteria	NA	NA	Oceanospirillaceae	Nitrincola
Bacterioplanes sanyensis	1249553	Bacteria	NA	NA	Oceanospirillaceae	Bacterioplanes
Haemophilus parahaemolyticus	735	Bacteria	NA	NA	Pasteurellaceae	Haemophilus
Haemophilus pittmaniae	249188	Bacteria	NA	NA	Pasteurellaceae	Haemophilus
Avibacterium volantium	762	Bacteria	NA	NA	Pasteurellaceae	Avibacterium
Basfia succiniciproducens	653940	Bacteria	NA	NA	Pasteurellaceae	Basfia
Salinimonas iocasae	2572577	Bacteria	NA	NA	Alteromonadaceae	Salinimonas
Shewanella sp. OM3-2	2908650	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella sp. Arc9-LZ	2698686	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella piezotolerans	404011	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella inventionis	1738770	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella bicestrii	2018305	Bacteria	NA	NA	Shewanellaceae	Shewanella
Pseudoalteromonas phenolica	161398	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas aliena	247523	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas sp. R3	1709477	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Acinetobacter sp. Tol 5	710648	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter haemolyticus	29430	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter equi	1324350	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter radioresistens	40216	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Psychrobacter sp. P11G3	1699623	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter sp. WY6	2708350	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Psychrobacter arenosus	256326	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Vibrio rotiferianus	190895	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio sp. THAF191d	2661922	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio navarrensis	29495	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio furnissii	29494	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio panuliri	1381081	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio algicola	2662262	Bacteria	NA	NA	Vibrionaceae	Vibrio
Photobacterium sp. GJ3	2829502	Bacteria	NA	NA	Vibrionaceae	Photobacterium
Grimontia hollisae	673	Bacteria	NA	NA	Vibrionaceae	Grimontia
Aeromonas dhakensis	196024	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Dongshaea marina	2047966	Bacteria	NA	NA	Aeromonadaceae	Dongshaea
Oceanimonas sp. GK1	511062	Bacteria	NA	NA	Aeromonadaceae	Oceanimonas
Thiomicrospira microaerophila	406020	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrospira
Thiomicrorhabdus aquaedulcis	2211106	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrorhabdus
Francisella orientalis	299583	Bacteria	NA	NA	Francisellaceae	Francisella
Francisella marina	2249302	Bacteria	NA	NA	Francisellaceae	Francisella
Methylomicrobium album	39775	Bacteria	NA	NA	Methylococcaceae	Methylomicrobium
Gilliamella sp. ESL0441	2704654	Bacteria	NA	NA	Orbaceae	Gilliamella
Zophobihabitans entericus	1635327	Bacteria	NA	NA	Orbaceae	Zophobihabitans
Spiribacter curvatus	1335757	Bacteria	NA	NA	Ectothiorhodospiraceae	Spiribacter
Cardiobacterium sp. Marseille-Q4385	2866573	Bacteria	NA	NA	Cardiobacteriaceae	Cardiobacterium
Bathymodiolus thermophilus thioautotrophic gill symbiont	2360	Bacteria	sulfur-oxidizing symbionts	NA	NA	NA
Sulfuricaulis limicola	1620215	Bacteria	NA	NA	Acidiferrobacteraceae	Sulfuricaulis
Campylobacter insulaenigrae	260714	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter hepaticus	1813019	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Helicobacter suis	104628	Bacteria	NA	NA	Helicobacteraceae	Helicobacter
Aliarcobacter butzleri	28197	Bacteria	NA	NA	Arcobacteraceae	Aliarcobacter
Aliarcobacter trophiarum	708186	Bacteria	NA	NA	Arcobacteraceae	Aliarcobacter
Aliarcobacter faecis	1564138	Bacteria	NA	NA	Arcobacteraceae	Aliarcobacter
Arcobacter nitrofigilis	28199	Bacteria	NA	NA	Arcobacteraceae	Arcobacter
Arcobacter ellisii	913109	Bacteria	NA	NA	Arcobacteraceae	Arcobacter
Malaciobacter canalis	1912871	Bacteria	NA	NA	Arcobacteraceae	Malaciobacter
Halarcobacter anaerophilus	877500	Bacteria	NA	NA	Arcobacteraceae	Halarcobacter
Sulfurimonas denitrificans	39766	Bacteria	NA	NA	Thiovulaceae	Sulfurimonas
Sulfurimonas autotrophica	202747	Bacteria	NA	NA	Thiovulaceae	Sulfurimonas
Sulfurimonas sp. B2	2590551	Bacteria	NA	NA	Thiovulaceae	Sulfurimonas
Polyangium aurulentum	2567896	Bacteria	NA	NA	Polyangiaceae	Polyangium
Citrifermentans bemidjiense	225194	Bacteria	NA	NA	Geobacteraceae	Citrifermentans
Desulfatibacillum aliphaticivorans	218208	Bacteria	NA	NA	Desulfatibacillaceae	Desulfatibacillum
Desulforapulum autotrophicum	2296	Bacteria	NA	NA	Desulfobacteraceae	Desulforapulum
Desulfovibrio desulfuricans	876	Bacteria	NA	NA	Desulfovibrionaceae	Desulfovibrio
Pseudodesulfovibrio indicus	1716143	Bacteria	NA	NA	Desulfovibrionaceae	Pseudodesulfovibrio
Syntrophus aciditrophicus	316277	Bacteria	NA	NA	Syntrophaceae	Syntrophus
Methylobacterium mesophilicum	39956	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Methylobacterium nodulans	114616	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Methylobacterium radiodurans	2202828	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Methylobacterium sp. C1	1479019	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Bradyrhizobium sp. ORS 278	114615	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium sp. SK17	2057741	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Rhizobium sp. 007	2785056	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium rhizoryzae	451876	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium leguminosarum	384	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Candidatus Liberibacter africanus	34020	Bacteria	NA	NA	Rhizobiaceae	Liberibacter
Sinorhizobium meliloti	382	Bacteria	NA	NA	Rhizobiaceae	Sinorhizobium
Shinella zoogloeoides	352475	Bacteria	NA	NA	Rhizobiaceae	Shinella
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. NBSH29	2654249	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium terrae	2725666	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Hoeflea phototrophica	244596	Bacteria	NA	NA	Phyllobacteriaceae	Hoeflea
Nordella sp. HKS 07	2712222	Bacteria	NA	NA	NA	Nordella
Pseudorhodoplanes sinuspersici	1235591	Bacteria	NA	NA	NA	Pseudorhodoplanes
Martelella lutilitoris	2583532	Bacteria	NA	NA	Aurantimonadaceae	Martelella
Aureimonas populi	1701758	Bacteria	NA	NA	Aurantimonadaceae	Aureimonas
Ancylobacter pratisalsi	1745854	Bacteria	NA	NA	Xanthobacteraceae	Ancylobacter
Bartonella krasnovii	2267275	Bacteria	NA	NA	Bartonellaceae	Bartonella
Bosea sp. ANAM02	2020412	Bacteria	NA	NA	Boseaceae	Bosea
Labrenzia sp. PHM005	2590016	Bacteria	NA	NA	Stappiaceae	Labrenzia
Sphingomonas sinipercae	2714944	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingomonas radiodurans	2890321	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingomonas aliaeris	2759526	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingomonas suaedae	2599297	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Novosphingobium ginsenosidimutans	1176536	Bacteria	NA	NA	Sphingomonadaceae	Novosphingobium
Novosphingobium sp. Gsoil 351	2675225	Bacteria	NA	NA	Sphingomonadaceae	Novosphingobium
Novosphingobium decolorationis	2698673	Bacteria	NA	NA	Sphingomonadaceae	Novosphingobium
Sphingobium xenophagum	121428	Bacteria	NA	NA	Sphingomonadaceae	Sphingobium
Rhizorhabdus wittichii	160791	Bacteria	NA	NA	Sphingomonadaceae	Rhizorhabdus
Altererythrobacter ishigakiensis	476157	Bacteria	NA	NA	Erythrobacteraceae	Altererythrobacter
Croceicoccus marinus	450378	Bacteria	NA	NA	Erythrobacteraceae	Croceicoccus
Sandaracinobacter sp. M6	2759707	Bacteria	NA	NA	Sphingosinicellaceae	Sandaracinobacteroides
Paracoccus pantotrophus	82367	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Paracoccus contaminans	1945662	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Paracoccus suum	2259340	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Paroceanicella profunda	2579971	Bacteria	NA	NA	Paracoccaceae	Paroceanicella
Roseivivax marinus	1379903	Bacteria	NA	NA	Roseobacteraceae	Roseivivax
Celeribacter indicus	1208324	Bacteria	NA	NA	Roseobacteraceae	Celeribacter
Ehrlichia ruminantium	779	Bacteria	NA	NA	Anaplasmataceae	Ehrlichia
Ehrlichia canis	944	Bacteria	NA	NA	Anaplasmataceae	Ehrlichia
Ehrlichia chaffeensis	945	Bacteria	NA	NA	Anaplasmataceae	Ehrlichia
Candidatus Wolbachia massiliensis	1845000	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Wolbachia endosymbiont of Ctenocephalides felis wCfeT	2732593	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Rickettsia sibirica	35793	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Candidatus Deianiraea vastatrix	2163644	Bacteria	NA	NA	Candidatus Deianiraeaceae	Candidatus Deianiraea
Roseomonas haemaphysalidis	2768162	Bacteria	NA	NA	Acetobacteraceae	Roseomonas
Candidatus Endolissoclinum faulkneri	1263979	Bacteria	NA	NA	Rhodospirillaceae	Candidatus Endolissoclinum
Terasakiella sp. SH-1	2560057	Bacteria	NA	NA	Terasakiellaceae	Terasakiella
Stella humosa	94	Bacteria	NA	NA	Stellaceae	Stella
Brevundimonas vitisensis	2800818	Bacteria	NA	NA	Caulobacteraceae	Brevundimonas
Phenylobacterium zucineum	284016	Bacteria	NA	NA	Caulobacteraceae	Phenylobacterium
Phenylobacterium parvum	2201350	Bacteria	NA	NA	Caulobacteraceae	Phenylobacterium
Candidatus Cytomitobacter primus	2066024	Bacteria	NA	NA	Holosporaceae	Candidatus Cytomitobacter
Candidatus Pelagibacter sp. IMCC9063	1002672	Bacteria	NA	NA	Pelagibacteraceae	Candidatus Pelagibacter
Hyphobacterium sp. CCMP332	2749086	Bacteria	NA	NA	Maricaulaceae	Hyphobacterium
Polynucleobacter sp. MG-Unter2-18	2081052	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Polynucleobacter sp. JS-JIR-II-50	2576919	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Polynucleobacter sp. MWH-UH35A	1855619	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Cupriavidus oxalaticus	96344	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Cupriavidus taiwanensis	164546	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Chitinimonas arctica	2594795	Bacteria	NA	NA	Burkholderiaceae	Chitinimonas
Massilia violaceinigra	2045208	Bacteria	NA	NA	Oxalobacteraceae	Massilia
Noviherbaspirillum sp. UKPF54	2601898	Bacteria	NA	NA	Oxalobacteraceae	Noviherbaspirillum
Hydrogenophaga taeniospiralis	65656	Bacteria	NA	NA	Comamonadaceae	Hydrogenophaga
Acidovorax sp. RAC01	1842533	Bacteria	NA	NA	Comamonadaceae	Acidovorax
Acidovorax antarcticus	2743470	Bacteria	NA	NA	Comamonadaceae	Acidovorax
Variovorax sp. PDNC026	2811425	Bacteria	NA	NA	Comamonadaceae	Variovorax
Polaromonas sp. JS666	296591	Bacteria	NA	NA	Comamonadaceae	Polaromonas
Candidatus Symbiobacter mobilis	1436290	Bacteria	NA	NA	Comamonadaceae	Candidatus Symbiobacter
Achromobacter spanius	217203	Bacteria	NA	NA	Alcaligenaceae	Achromobacter
Taylorella equigenitalis	29575	Bacteria	NA	NA	Alcaligenaceae	Taylorella
Leptothrix cholodnii	34029	Bacteria	NA	NA	Sphaerotilaceae	Leptothrix
Neisseria sp. oral taxon 014	641148	Bacteria	NA	NA	Neisseriaceae	Neisseria
Conchiformibius steedae	153493	Bacteria	NA	NA	Neisseriaceae	Conchiformibius
Nitrosomonas communis	44574	Bacteria	NA	NA	Nitrosomonadaceae	Nitrosomonas
Denitratisoma sp. DHT3	1981880	Bacteria	NA	NA	Sterolibacteriaceae	Denitratisoma
Nitrogeniibacter mangrovi	2016596	Bacteria	NA	NA	Zoogloeaceae	Nitrogeniibacter
Fluviibacter phosphoraccumulans	1751046	Bacteria	NA	NA	Fluviibacteraceae	Fluviibacter
Candidatus Kinetoplastibacterium sorsogonicusi	1576550	Bacteria	NA	NA	NA	Candidatus Kinetoplastibacterium
Acidithiobacillus ferrivorans	160808	Bacteria	NA	NA	Acidithiobacillaceae	Acidithiobacillus
Prevotella sp. E13-1	2913995	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Bacteroides uniformis	820	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides zhangwenhongii	2650157	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides xylanisolvens	371601	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Parabacteroides distasonis	823	Bacteria	FCB group	NA	Tannerellaceae	Parabacteroides
Maribellus comscasis	2681766	Bacteria	FCB group	NA	Prolixibacteraceae	Maribellus
Capnocytophaga sp. oral taxon 878	1316596	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Capnocytophaga sp. H4358	1945658	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Capnocytophaga haemolytica	45243	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Tenacibaculum sp. SZ-18	754423	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Flavobacterium sp. CS20	2775246	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. HJ-32-4	1160795	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. F-323	2893885	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium arcticum	1784713	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium nitrogenifigens	1617283	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium fluviale	2249356	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Polaribacter reichenbachii	996801	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Gramella echinicola	279359	Bacteria	FCB group	NA	Flavobacteriaceae	Gramella
Winogradskyella sp. MH6	2929510	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Algibacter alginicilyticus	1736674	Bacteria	FCB group	NA	Flavobacteriaceae	Algibacter
Aquimarina sp. AD1	1714848	Bacteria	FCB group	NA	Flavobacteriaceae	Aquimarina
Nonlabens dokdonensis	328515	Bacteria	FCB group	NA	Flavobacteriaceae	Nonlabens
Nonlabens marinus	930802	Bacteria	FCB group	NA	Flavobacteriaceae	Nonlabens
Formosa sp. L2A11	2686363	Bacteria	FCB group	NA	Flavobacteriaceae	Formosa
Cellulophaga algicola	59600	Bacteria	FCB group	NA	Flavobacteriaceae	Cellulophaga
Psychroserpens sp. NJDZ02	2570561	Bacteria	FCB group	NA	Flavobacteriaceae	Psychroserpens
Antarcticibacterium arcticum	2585771	Bacteria	FCB group	NA	Flavobacteriaceae	Antarcticibacterium
Amniculibacterium sp. G2-70	2767188	Bacteria	FCB group	NA	Flavobacteriaceae	Amniculibacterium
Maribacter cobaltidurans	1178778	Bacteria	FCB group	NA	Flavobacteriaceae	Maribacter
Chryseobacterium arthrosphaerae	651561	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium shandongense	1493872	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium gallinarum	1324352	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium piperi	558152	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium indoltheticum	254	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium balustinum	246	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Blattabacterium sp. (Cryptocercus kyebangensis)	298656	Bacteria	FCB group	NA	Blattabacteriaceae	Blattabacterium
Blattabacterium sp. (Blatta orientalis)	367806	Bacteria	FCB group	NA	Blattabacteriaceae	Blattabacterium
Blattabacterium sp. (Nauphoeta cinerea)	1316444	Bacteria	FCB group	NA	Blattabacteriaceae	Blattabacterium
Blattabacterium sp. DPU	2715232	Bacteria	FCB group	NA	Blattabacteriaceae	Blattabacterium
Spirosoma sp. KCTC 72228	2710596	Bacteria	FCB group	NA	Cytophagaceae	Spirosoma
Spirosoma endbachense	2666025	Bacteria	FCB group	NA	Cytophagaceae	Spirosoma
Echinicola sp. 20G	2781961	Bacteria	FCB group	NA	Cyclobacteriaceae	Echinicola
Algoriphagus machipongonensis	388413	Bacteria	FCB group	NA	Cyclobacteriaceae	Algoriphagus
Runella sp. SP2	2268026	Bacteria	FCB group	NA	Spirosomaceae	Runella
Dyadobacter sp. LJ419	2906456	Bacteria	FCB group	NA	Spirosomaceae	Dyadobacter
Flammeovirga yaeyamensis	367791	Bacteria	FCB group	NA	Flammeovirgaceae	Flammeovirga
Mangrovivirga cuniculi	2715131	Bacteria	FCB group	NA	Mangrovivirgaceae	Mangrovivirga
Pedobacter sp. D749	2856523	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Pedobacter sp. PACM 27299	1727164	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Pedobacter cryoconitis	188932	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Pedobacter schmidteae	2201271	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Pedobacter aquae	2605747	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Sphingobacterium sp. UDSM-2020	2795738	Bacteria	FCB group	NA	Sphingobacteriaceae	Sphingobacterium
Sphingobacterium sp. SRCM116780	2907623	Bacteria	FCB group	NA	Sphingobacteriaceae	Sphingobacterium
Mucilaginibacter mallensis	652787	Bacteria	FCB group	NA	Sphingobacteriaceae	Mucilaginibacter
Salinibacter ruber	146919	Bacteria	FCB group	NA	Rhodothermaceae	Salinibacter
Fusobacterium varium	856	Bacteria	NA	NA	Fusobacteriaceae	Fusobacterium
Cetobacterium somerae	188913	Bacteria	NA	NA	Fusobacteriaceae	Cetobacterium
Leptotrichia sp. oral taxon 498	712368	Bacteria	NA	NA	Leptotrichiaceae	Leptotrichia
Borrelia turcica	229155	Bacteria	NA	NA	Borreliaceae	Borrelia
Borrelia sp. RT5S	2898581	Bacteria	NA	NA	Borreliaceae	Borrelia
Borreliella burgdorferi	139	Bacteria	NA	NA	Borreliaceae	Borreliella
Borreliella bissettiae	64897	Bacteria	NA	NA	Borreliaceae	Borreliella
Gracilinema caldarium	215591	Bacteria	NA	NA	Breznakiellaceae	Gracilinema
Leptospira biflexa	172	Bacteria	NA	NA	Leptospiraceae	Leptospira
Leptospira santarosai	28183	Bacteria	NA	NA	Leptospiraceae	Leptospira
Candidatus Chazhemtobacterium aquaticus	2715735	Bacteria	Bacteria candidate phyla	NA	Candidatus Chazhemtobacteraceae	Candidatus Chazhemtobacterium
Rubripirellula lacrimiformis	1930273	Bacteria	PVC group	NA	Pirellulaceae	Rubripirellula
Stieleria neptunia	2527979	Bacteria	PVC group	NA	Pirellulaceae	Stieleria
Lacipirellula parvula	2650471	Bacteria	PVC group	NA	Lacipirellulaceae	Lacipirellula
Thermogutta terrifontis	1331910	Bacteria	PVC group	NA	Thermoguttaceae	Thermogutta
Gimesia chilikensis	2605989	Bacteria	PVC group	NA	Planctomycetaceae	Gimesia
Gemmata obscuriglobus	114	Bacteria	PVC group	NA	Gemmataceae	Gemmata
Limihaloglobus sulfuriphilus	1851148	Bacteria	PVC group	NA	Sedimentisphaeraceae	Limihaloglobus
Luteolibacter ambystomatis	2824561	Bacteria	PVC group	NA	Verrucomicrobiaceae	Luteolibacter
Lacunisphaera limnophila	1838286	Bacteria	PVC group	NA	Opitutaceae	Lacunisphaera
Chlamydia suis	83559	Bacteria	PVC group	NA	Chlamydiaceae	Chlamydia
Terriglobus roseus	392734	Bacteria	NA	NA	Acidobacteriaceae	Terriglobus
Dictyoglomus thermophilum	14	Bacteria	NA	NA	Dictyoglomaceae	Dictyoglomus
Candidatus Endomicrobium trichonymphae	1408204	Bacteria	NA	NA	Endomicrobiaceae	Endomicrobium
Methanosarcina barkeri	2208	Archaea	Stenosarchaea group	NA	Methanosarcinaceae	Methanosarcina
Methanosarcina horonobensis	418008	Archaea	Stenosarchaea group	NA	Methanosarcinaceae	Methanosarcina
Methanoplanus limicola	2315	Archaea	Stenosarchaea group	NA	Methanomicrobiaceae	Methanoplanus
Methanococcus maripaludis	39152	Archaea	Methanomada group	NA	Methanococcaceae	Methanococcus
Methanobacterium sp. MethCAN	2731220	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanobacterium
Methanobrevibacter ruminantium	83816	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanobrevibacter
