taxa	taxid	superkingdom	clade	kingdom	family	genus
Mesomycoplasma neurolyticum	2120	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mesomycoplasma
Mesomycoplasma hyopneumoniae	2099	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mesomycoplasma
Acholeplasma hippikon	264636	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Acholeplasma
Acholeplasma laidlawii	2148	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Acholeplasma
Candidatus Phytoplasma mali	37692	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Candidatus Phytoplasma
Candidatus Phytoplasma ziziphi	135727	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Candidatus Phytoplasma
Candidatus Phytoplasma australiense	59748	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Candidatus Phytoplasma
Haploplasma axanthum	29552	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Haploplasma
Spiroplasma litorale	216942	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Spiroplasma apis	2137	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Spiroplasma clarkii	2139	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Metamycoplasma arthritidis	2111	Bacteria	Terrabacteria group	NA	Metamycoplasmataceae	Metamycoplasma
Metamycoplasma hominis	2098	Bacteria	Terrabacteria group	NA	Metamycoplasmataceae	Metamycoplasma
Malacoplasma penetrans	28227	Bacteria	Terrabacteria group	NA	Mycoplasmoidaceae	Malacoplasma
Chloroflexus aggregans	152260	Bacteria	Terrabacteria group	NA	Chloroflexaceae	Chloroflexus
Chloroflexus aurantiacus	1108	Bacteria	Terrabacteria group	NA	Chloroflexaceae	Chloroflexus
Phototrophicus methaneseepsis	2710758	Bacteria	Terrabacteria group	NA	Phototrophicaceae	Phototrophicus
Meiothermus silvanus	52022	Bacteria	Terrabacteria group	NA	Thermaceae	Allomeiothermus
Thermus oshimai	56957	Bacteria	Terrabacteria group	NA	Thermaceae	Thermus
Deinococcus sp. AJ005	2652443	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus sp. TS-293	2737050	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus radiophilus	32062	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus maricopensis	309887	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus peraridilitoris	432329	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Prevotella histicola	470565	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella intermedia	28131	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella sp. oral taxon 475	712471	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella sp. Rep29	2691580	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella sp. E9-3	2913621	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella buccalis	28127	Bacteria	FCB group	NA	Prevotellaceae	Hoylesella
Prevotella multiformis	282402	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella herbatica	2801997	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella bryantii	77095	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella scopos	589437	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella oris	28135	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella nigrescens	28133	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella dentalis	52227	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella enoeca	76123	Bacteria	FCB group	NA	Prevotellaceae	Hoylesella
Prevotella ruminicola	839	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Phocaeicola dorei	357276	Bacteria	FCB group	NA	Bacteroidaceae	Phocaeicola
Phocaeicola coprophilus	387090	Bacteria	FCB group	NA	Bacteroidaceae	Phocaeicola
Bacteroides caccae	47678	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides ovatus	28116	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides sp. CBA7301	2715212	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides coprosuis	151276	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides luhongzhouii	2650158	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides stercoris	46506	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Petrimonas mucosa	1642646	Bacteria	FCB group	NA	Dysgonomonadaceae	Petrimonas
Porphyromonas endodontalis	28124	Bacteria	FCB group	NA	Porphyromonadaceae	Porphyromonas
Porphyromonas asaccharolytica	28123	Bacteria	FCB group	NA	Porphyromonadaceae	Porphyromonas
Alistipes megaguti	2364787	Bacteria	FCB group	NA	Rikenellaceae	Alistipes
Coprobacter secundus	1501392	Bacteria	FCB group	NA	Barnesiellaceae	Coprobacter
Barnesiella viscericola	397865	Bacteria	FCB group	NA	Barnesiellaceae	Barnesiella
Butyricimonas virosa	544645	Bacteria	FCB group	NA	Odoribacteraceae	Butyricimonas
Parabacteroides goldsteinii	328812	Bacteria	FCB group	NA	Tannerellaceae	Parabacteroides
Labilibaculum antarcticum	1717717	Bacteria	FCB group	NA	Marinifilaceae	Labilibaculum
Spirosoma radiotolerans	1379870	Bacteria	FCB group	NA	Cytophagaceae	Spirosoma
Spirosoma sp. CJU-R4	2728024	Bacteria	FCB group	NA	Cytophagaceae	Spirosoma
Spirosoma rigui	564064	Bacteria	FCB group	NA	Cytophagaceae	Spirosoma
Hymenobacter sp. BT18	2835648	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Hymenobacter sp. NBH84	2596915	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Pontibacter akesuensis	388950	Bacteria	FCB group	NA	Hymenobacteraceae	Pontibacter
Larkinella sp. IE-0392	2907205	Bacteria	FCB group	NA	Spirosomaceae	Larkinella
Runella sp. SP2	2268026	Bacteria	FCB group	NA	Spirosomaceae	Runella
Leadbetterella byssophila	316068	Bacteria	FCB group	NA	Spirosomaceae	Leadbetterella
Arcticibacterium luteifluviistationis	1784714	Bacteria	FCB group	NA	Spirosomaceae	Arcticibacterium
Flammeovirga kamogawensis	373891	Bacteria	FCB group	NA	Flammeovirgaceae	Flammeovirga
Candidatus Cardinium hertigii	247481	Bacteria	FCB group	NA	Amoebophilaceae	Candidatus Cardinium
Algoriphagus machipongonensis	388413	Bacteria	FCB group	NA	Cyclobacteriaceae	Algoriphagus
Echinicola strongylocentroti	1795355	Bacteria	FCB group	NA	Cyclobacteriaceae	Echinicola
Olleya sp. Bg11-27	2058135	Bacteria	FCB group	NA	Flavobacteriaceae	Olleya
Winogradskyella forsetii	2686077	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Winogradskyella helgolandensis	2697010	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Winogradskyella sp. MH6	2929510	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Flavobacterium sp. HJ-32-4	1160795	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. F-323	2893885	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. IGB 4-14	1871076	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. WSW3-B6	2856519	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Capnocytophaga sp. oral taxon 902	2748316	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Capnocytophaga gingivalis	1017	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Capnocytophaga ochracea	1018	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Capnocytophaga cynodegmi	28189	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Tenacibaculum sp. AHE14PA	2745565	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Tenacibaculum sp. SZ-18	754423	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Tenacibaculum dicentrarchi	669041	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Polaribacter sp. MED152	313598	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter sp. SA4-10	754397	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter sp. NJDZ03	2855841	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter pectinis	2738844	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter reichenbachii	996801	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter vadi	1774273	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Robiginitalea biformata	252307	Bacteria	FCB group	NA	Flavobacteriaceae	Robiginitalea
Seonamhaeicola sp. ML3	2937786	Bacteria	FCB group	NA	Flavobacteriaceae	Seonamhaeicola
Lacinutrix sp. Bg11-31	2057808	Bacteria	FCB group	NA	Flavobacteriaceae	Lacinutrix
Cellulophaga sp. HaHa_2_95	2745558	Bacteria	FCB group	NA	Flavobacteriaceae	Cellulophaga
Myroides phaeus	702745	Bacteria	FCB group	NA	Flavobacteriaceae	Myroides
Muricauda sp. SCSIO 64092	2908842	Bacteria	FCB group	NA	Flavobacteriaceae	Muricauda
Aquimarina sp. BL5	1714860	Bacteria	FCB group	NA	Flavobacteriaceae	Aquimarina
Wenyingzhuangia fucanilytica	1790137	Bacteria	FCB group	NA	Flavobacteriaceae	Wenyingzhuangia
Flavivirga eckloniae	1803846	Bacteria	FCB group	NA	Flavobacteriaceae	Flavivirga
Siansivirga zeaxanthinifaciens	762954	Bacteria	FCB group	NA	Flavobacteriaceae	Siansivirga
Antarcticibacterium flavum	2058175	Bacteria	FCB group	NA	Flavobacteriaceae	Antarcticibacterium
Urechidicola croceus	1850246	Bacteria	FCB group	NA	Flavobacteriaceae	Urechidicola
Formosa sp. L2A11	2686363	Bacteria	FCB group	NA	Flavobacteriaceae	Formosa
Aequorivita sp. H23M31	2494375	Bacteria	FCB group	NA	Flavobacteriaceae	Aequorivita
Chryseobacterium sp. ZHDP1	2838877	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium sp. 6424	2039166	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium capnotolerans	2759528	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium aureum	2497456	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium cucumeris	1813611	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Kaistella sp. 97-N-M2	2908645	Bacteria	FCB group	NA	Weeksellaceae	Kaistella
Weeksella virosa	1014	Bacteria	FCB group	NA	Weeksellaceae	Weeksella
Bergeyella cardium	1585976	Bacteria	FCB group	NA	Weeksellaceae	Bergeyella
Rhodothermus marinus	29549	Bacteria	FCB group	NA	Rhodothermaceae	Rhodothermus
Salinibacter ruber	146919	Bacteria	FCB group	NA	Rhodothermaceae	Salinibacter
Chitinophaga pinensis	79329	Bacteria	FCB group	NA	Chitinophagaceae	Chitinophaga
Chitinophaga oryzae	2725414	Bacteria	FCB group	NA	Chitinophagaceae	Chitinophaga
Flavisolibacter ginsenosidimutans	661481	Bacteria	FCB group	NA	Chitinophagaceae	Flavisolibacter
Pedobacter sp. PACM 27299	1727164	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Pedobacter sp. Q8-18	2895286	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Pedobacter suwonensis	332999	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Pedobacter roseus	336820	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Mucilaginibacter daejeonensis	398049	Bacteria	FCB group	NA	Sphingobacteriaceae	Mucilaginibacter
Mucilaginibacter paludis	423351	Bacteria	FCB group	NA	Sphingobacteriaceae	Mucilaginibacter
Mucilaginibacter ginsenosidivorax	862126	Bacteria	FCB group	NA	Sphingobacteriaceae	Mucilaginibacter
Chloroherpeton thalassium	100716	Bacteria	FCB group	NA	Chloroherpetonaceae	Chloroherpeton
Prosthecochloris sp. CIB 2401	1868325	Bacteria	FCB group	NA	Chlorobiaceae	Prosthecochloris
Melioribacter roseus	1134405	Bacteria	FCB group	NA	Melioribacteraceae	Melioribacter
Chlamydia suis	83559	Bacteria	PVC group	NA	Chlamydiaceae	Chlamydia
Chlamydia felis	83556	Bacteria	PVC group	NA	Chlamydiaceae	Chlamydia
Chlamydia pneumoniae	83558	Bacteria	PVC group	NA	Chlamydiaceae	Chlamydia
Candidatus Rhabdochlamydia porcellionis	225148	Bacteria	PVC group	NA	Rhabdochlamydiaceae	Candidatus Rhabdochlamydia
Parachlamydia acanthamoebae	83552	Bacteria	PVC group	NA	Parachlamydiaceae	Parachlamydia
Candidatus Protochlamydia amoebophila	362787	Bacteria	PVC group	NA	Parachlamydiaceae	Candidatus Protochlamydia
Fuerstiella marisgermanici	1891926	Bacteria	PVC group	NA	Planctomycetaceae	Fuerstiella
Calycomorphotria hydatis	2528027	Bacteria	PVC group	NA	Planctomycetaceae	Calycomorphotria
Polystyrenella longa	2528007	Bacteria	PVC group	NA	Planctomycetaceae	Polystyrenella
Symmachiella dynata	2527995	Bacteria	PVC group	NA	Planctomycetaceae	Symmachiella
Thalassoglobus polymorphus	2527994	Bacteria	PVC group	NA	Planctomycetaceae	Thalassoglobus
Isosphaera pallida	128	Bacteria	PVC group	NA	Isosphaeraceae	Isosphaera
Tautonia plasticadhaerens	2527974	Bacteria	PVC group	NA	Isosphaeraceae	Tautonia
Pirellula staleyi	125	Bacteria	PVC group	NA	Pirellulaceae	Pirellula
Bremerella volcania	2527984	Bacteria	PVC group	NA	Pirellulaceae	Bremerella
Aureliella helgolandensis	2527968	Bacteria	PVC group	NA	Pirellulaceae	Aureliella
Aeoliella mucimassa	2527972	Bacteria	PVC group	NA	Lacipirellulaceae	Aeoliella
Thermogutta terrifontis	1331910	Bacteria	PVC group	NA	Thermoguttaceae	Thermogutta
Limnoglobus roseus	2598579	Bacteria	PVC group	NA	Gemmataceae	Limnoglobus
Tuwongella immobilis	692036	Bacteria	PVC group	NA	Gemmataceae	Tuwongella
Telmatocola sphagniphila	1123043	Bacteria	PVC group	NA	Gemmataceae	Telmatocola
Anaerohalosphaera lusitana	1936003	Bacteria	PVC group	NA	Anaerohalosphaeraceae	Anaerohalosphaera
Poriferisphaera corsica	2528020	Bacteria	PVC group	NA	Phycisphaeraceae	Poriferisphaera
Candidatus Kuenenia stuttgartiensis	174633	Bacteria	PVC group	NA	Candidatus Brocadiaceae	Candidatus Kuenenia
Opitutus sp. GAS368	1882749	Bacteria	PVC group	NA	Opitutaceae	Opitutus
Coraliomargarita akajimensis	395922	Bacteria	PVC group	NA	Puniceicoccaceae	Coraliomargarita
Ruficoccus sp. ZRK36	2866311	Bacteria	PVC group	NA	Puniceicoccaceae	Ruficoccus
Kiritimatiella glycovorans	1307763	Bacteria	PVC group	NA	Kiritimatiellaceae	Kiritimatiella
Chloracidobacterium validum	2821543	Bacteria	NA	NA	NA	Chloracidobacterium
Chloracidobacterium aggregatum	2851959	Bacteria	NA	NA	NA	Chloracidobacterium
Candidatus Bipolaricaulis anaerobius	2026885	Bacteria	Bacteria candidate phyla	NA	NA	Candidatus Bipolaricaulis
Fusobacterium pseudoperiodonticum	2663009	Bacteria	NA	NA	Fusobacteriaceae	Fusobacterium
Fusobacterium ulcerans	861	Bacteria	NA	NA	Fusobacteriaceae	Fusobacterium
Fusobacterium gonidiaformans	849	Bacteria	NA	NA	Fusobacteriaceae	Fusobacterium
Fusobacterium canifelinum	285729	Bacteria	NA	NA	Fusobacteriaceae	Fusobacterium
Ilyobacter polytropus	167642	Bacteria	NA	NA	Fusobacteriaceae	Ilyobacter
Cetobacterium somerae	188913	Bacteria	NA	NA	Fusobacteriaceae	Cetobacterium
Leptotrichia sp. oral taxon 498	712368	Bacteria	NA	NA	Leptotrichiaceae	Leptotrichia
Leptotrichia hongkongensis	554406	Bacteria	NA	NA	Leptotrichiaceae	Leptotrichia
Leptotrichia buccalis	40542	Bacteria	NA	NA	Leptotrichiaceae	Leptotrichia
Sneathia vaginalis	187101	Bacteria	NA	NA	Leptotrichiaceae	Sneathia
Sebaldella termitidis	826	Bacteria	NA	NA	Leptotrichiaceae	Sebaldella
Kosmotoga olearia	651457	Bacteria	NA	NA	Kosmotogaceae	Kosmotoga
Thermotoga maritima	2336	Bacteria	NA	NA	Thermotogaceae	Thermotoga
Pseudothermotoga thermarum	119394	Bacteria	NA	NA	Thermotogaceae	Pseudothermotoga
Thermosipho africanus	2421	Bacteria	NA	NA	Fervidobacteriaceae	Thermosipho
Thermosipho melanesiensis	46541	Bacteria	NA	NA	Fervidobacteriaceae	Thermosipho
Defluviitoga tunisiensis	1006576	Bacteria	NA	NA	Petrotogaceae	Defluviitoga
Desulfurobacterium thermolithotrophum	64160	Bacteria	NA	NA	Desulfurobacteriaceae	Desulfurobacterium
Hydrogenobaculum sp. HO	547144	Bacteria	NA	NA	Aquificaceae	Hydrogenobaculum
Sphaerochaeta pleomorpha	1131707	Bacteria	NA	NA	Sphaerochaetaceae	Sphaerochaeta
Borrelia crocidurae	29520	Bacteria	NA	NA	Borreliaceae	Borrelia
Borrelia anserina	143	Bacteria	NA	NA	Borreliaceae	Borrelia
Borrelia sp. HM	1882662	Bacteria	NA	NA	Borreliaceae	Borrelia
Borreliella afzelii	29518	Bacteria	NA	NA	Borreliaceae	Borreliella
Borreliella valaisiana	62088	Bacteria	NA	NA	Borreliaceae	Borreliella
Treponema peruense	2787628	Bacteria	NA	NA	Treponemataceae	Treponema
Treponema brennaborense	81028	Bacteria	NA	NA	Treponemataceae	Treponema
Treponema parvum	138851	Bacteria	NA	NA	Treponemataceae	Treponema
Spirochaeta thermophila	154	Bacteria	NA	NA	Spirochaetaceae	Spirochaeta
Thiospirochaeta perfilievii	252967	Bacteria	NA	NA	Spirochaetaceae	Thiospirochaeta
Sediminispirochaeta smaragdinae	55206	Bacteria	NA	NA	Spirochaetaceae	Sediminispirochaeta
Gracilinema caldarium	215591	Bacteria	NA	NA	Breznakiellaceae	Gracilinema
Brachyspira pilosicoli	52584	Bacteria	NA	NA	Brachyspiraceae	Brachyspira
Brachyspira intermedia	84377	Bacteria	NA	NA	Brachyspiraceae	Brachyspira
Leptospira biflexa	172	Bacteria	NA	NA	Leptospiraceae	Leptospira
Leptospira tipperaryensis	2564040	Bacteria	NA	NA	Leptospiraceae	Leptospira
Cloacibacillus porcorum	1197717	Bacteria	NA	NA	Synergistaceae	Cloacibacillus
Thermanaerovibrio acidaminovorans	81462	Bacteria	NA	NA	Synergistaceae	Thermanaerovibrio
Deferribacter desulfuricans	197162	Bacteria	NA	NA	Deferribacteraceae	Deferribacter
Geovibrio thiophilus	139438	Bacteria	NA	NA	Geovibrionaceae	Geovibrio
Nitrospira japonica	1325564	Bacteria	NA	NA	Nitrospiraceae	Nitrospira
Dissulfurispira thermophila	2715679	Bacteria	NA	NA	Dissulfurispiraceae	Dissulfurispira
Coprothermobacter proteolyticus	35786	Bacteria	NA	NA	Coprothermobacteraceae	Coprothermobacter
Thermosulfurimonas marina	2047767	Bacteria	NA	NA	Thermodesulfobacteriaceae	Thermosulfurimonas
Thermosulfuriphilus ammonigenes	1936021	Bacteria	NA	NA	Thermodesulfobacteriaceae	Thermosulfuriphilus
Candidatus Endomicrobium trichonymphae	1408204	Bacteria	NA	NA	Endomicrobiaceae	Endomicrobium
Elusimicrobium minutum	423605	Bacteria	NA	NA	Elusimicrobiaceae	Elusimicrobium
Dictyoglomus thermophilum	14	Bacteria	NA	NA	Dictyoglomaceae	Dictyoglomus
Dictyoglomus turgidum	513050	Bacteria	NA	NA	Dictyoglomaceae	Dictyoglomus
Desulfurispirillum indicum	936456	Bacteria	NA	NA	Chrysiogenaceae	Desulfurispirillum
Atribacter laminatus	2847778	Bacteria	NA	NA	Atribacteraceae	Atribacter
Caldisericum exile	693075	Bacteria	Caldisericota/Cryosericota group	NA	Caldisericaceae	Caldisericum
Fusarium graminearum	5518	Eukaryota	Opisthokonta	Fungi	Nectriaceae	Fusarium
Fusarium verticillioides	117187	Eukaryota	Opisthokonta	Fungi	Nectriaceae	Fusarium
Trichoderma reesei	51453	Eukaryota	Opisthokonta	Fungi	Hypocreaceae	Trichoderma
Neurospora crassa	5141	Eukaryota	Opisthokonta	Fungi	Sordariaceae	Neurospora
Botrytis cinerea	40559	Eukaryota	Opisthokonta	Fungi	Sclerotiniaceae	Botrytis
Coccidioides posadasii	199306	Eukaryota	Opisthokonta	Fungi	Onygenaceae	Coccidioides
Histoplasma capsulatum	5037	Eukaryota	Opisthokonta	Fungi	Ajellomycetaceae	Histoplasma
Aspergillus clavatus	5057	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Aspergillus fischeri	36630	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Aspergillus aculeatus	5053	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Aspergillus niger	5061	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Schizosaccharomyces japonicus	4897	Eukaryota	Opisthokonta	Fungi	Schizosaccharomycetaceae	Schizosaccharomyces
Sporisorium reilianum	72558	Eukaryota	Opisthokonta	Fungi	Ustilaginaceae	Sporisorium
Melampsora larici-populina	203908	Eukaryota	Opisthokonta	Fungi	Melampsoraceae	Melampsora
Tremella mesenterica	5217	Eukaryota	Opisthokonta	Fungi	Tremellaceae	Tremella
Phycomyces blakesleeanus	4837	Eukaryota	Opisthokonta	Fungi	Phycomycetaceae	Phycomyces
Nosema bombycis	27978	Eukaryota	Opisthokonta	Fungi	Nosematidae	Nosema
Vittaforma corneae	42399	Eukaryota	Opisthokonta	Fungi	Nosematidae	Vittaforma
Nematocida parisii	586133	Eukaryota	Opisthokonta	Fungi	NA	Nematocida
Edhazardia aedis	70536	Eukaryota	Opisthokonta	Fungi	Culicosporidae	Edhazardia
Mitosporidium daphniae	1485682	Eukaryota	Opisthokonta	Fungi	NA	Mitosporidium
Eimeria necatrix	51315	Eukaryota	Sar	NA	Eimeriidae	Eimeria
Eimeria maxima	5804	Eukaryota	Sar	NA	Eimeriidae	Eimeria
Eimeria tenella	5802	Eukaryota	Sar	NA	Eimeriidae	Eimeria
Eimeria acervulina	5801	Eukaryota	Sar	NA	Eimeriidae	Eimeria
Cyclospora cayetanensis	88456	Eukaryota	Sar	NA	Eimeriidae	Cyclospora
Cryptosporidium muris	5808	Eukaryota	Sar	NA	Cryptosporidiidae	Cryptosporidium
Plasmodium coatneyi	208452	Eukaryota	Sar	NA	Plasmodiidae	Plasmodium
Plasmodium yoelii	5861	Eukaryota	Sar	NA	Plasmodiidae	Plasmodium
Theileria equi	5872	Eukaryota	Sar	NA	Theileriidae	Theileria
Cytauxzoon felis	27996	Eukaryota	Sar	NA	Theileriidae	Cytauxzoon
Vitrella brassicaformis	1169539	Eukaryota	Sar	NA	Vitrellaceae	Vitrella
Phytophthora capsici	4784	Eukaryota	Sar	NA	Peronosporaceae	Phytophthora
Phytophthora parasitica	4792	Eukaryota	Sar	NA	Peronosporaceae	Phytophthora
Phytophthora infestans	4787	Eukaryota	Sar	NA	Peronosporaceae	Phytophthora
Globisporangium iwayamae	115417	Eukaryota	Sar	NA	Pythiaceae	Globisporangium
Globisporangium irregulare	36331	Eukaryota	Sar	NA	Pythiaceae	Globisporangium
Phytopythium vexans	907947	Eukaryota	Sar	NA	Pythiaceae	Phytopythium
