taxa	taxid	superkingdom	clade	kingdom	family	genus
Psychromicrobium lacuslunae	1618207	Bacteria	Terrabacteria group	NA	Micrococcaceae	Psychromicrobium
Microbacterium esteraromaticum	57043	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium testaceum	2033	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Microbacterium oxydans	82380	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Salinibacterium sp. ZJ450	2708338	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Salinibacterium
Rathayibacter tanaceti	1671680	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Rathayibacter
Rathayibacter sp. VKM Ac-2804	2609257	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Rathayibacter
Agromyces sp. LHK192	2498704	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Agromyces
Clavibacter michiganensis	28447	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Clavibacter
Protaetiibacter intestinalis	2419774	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Protaetiibacter
Cellulomonas sp. Y8	2591145	Bacteria	Terrabacteria group	NA	Cellulomonadaceae	Cellulomonas
Cellulomonas sp. zg-ZUI222	2816956	Bacteria	Terrabacteria group	NA	Cellulomonadaceae	Cellulomonas
Cellulomonas sp. zg-ZUI188	2819978	Bacteria	Terrabacteria group	NA	Cellulomonadaceae	Cellulomonas
Isoptericola dokdonensis	372663	Bacteria	Terrabacteria group	NA	Promicromonosporaceae	Isoptericola
Georgenia sp. TF02-10	2917725	Bacteria	Terrabacteria group	NA	Bogoriellaceae	Georgenia
Beutenbergia cavernae	84757	Bacteria	Terrabacteria group	NA	Beutenbergiaceae	Beutenbergia
Bifidobacterium dentium	1689	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Bifidobacterium asteroides	1684	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Nocardioides sp. InS609-2	2760705	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides sp. zg-1228	2763008	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Nocardioides aromaticivorans	200618	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Nocardioides
Aeromicrobium sp. Leaf245	1736306	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Aeromicrobium
Friedmanniella luteola	546871	Bacteria	Terrabacteria group	NA	Nocardioidaceae	Friedmanniella
Streptomyces sp. jing01	2726118	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. INR7	2607753	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. EAS-AB2608	2779671	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. SAT1	1849967	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. MG28	2865673	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. SUK 48	2582831	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. ID38640	1265399	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces sp. 769	1262452	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces parvulus	146923	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces bingchenggensis	379067	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces antimycoticus	68175	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces avermitilis	33903	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces olivoreticuli	68246	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptomyces cattleya	29303	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptantibioticus
Streptomyces coeruleorubidus	116188	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptomyces
Streptacidiphilus sp. PB12-B1b	2705012	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Streptacidiphilus
Yinghuangia sp. ASG 101	2896848	Bacteria	Terrabacteria group	NA	Streptomycetaceae	Yinghuangia
Amycolatopsis mediterranei	33910	Bacteria	Terrabacteria group	NA	Pseudonocardiaceae	Amycolatopsis
Saccharomonospora azurea	40988	Bacteria	Terrabacteria group	NA	Pseudonocardiaceae	Saccharomonospora
Micromonospora sp. WMMA2032	2039870	Bacteria	Terrabacteria group	NA	Micromonosporaceae	Micromonospora
Micromonospora craniellae	2294034	Bacteria	Terrabacteria group	NA	Micromonosporaceae	Micromonospora
Couchioplanes caeruleus	56438	Bacteria	Terrabacteria group	NA	Micromonosporaceae	Couchioplanes
Polymorphospora rubra	338584	Bacteria	Terrabacteria group	NA	Micromonosporaceae	Polymorphospora
Actinomadura verrucosospora	46165	Bacteria	Terrabacteria group	NA	Thermomonosporaceae	Actinomadura
Nocardiopsis gilva	280236	Bacteria	Terrabacteria group	NA	Nocardiopsaceae	Nocardiopsis
Nocardiopsis alba	53437	Bacteria	Terrabacteria group	NA	Nocardiopsaceae	Nocardiopsis
Nonomuraea sp. ATCC 55076	1909395	Bacteria	Terrabacteria group	NA	Streptosporangiaceae	Nonomuraea
Thermobispora bispora	2006	Bacteria	Terrabacteria group	NA	Streptosporangiaceae	Thermobispora
Frankia alni	1859	Bacteria	Terrabacteria group	NA	Frankiaceae	Frankia
Aquihabitans sp. Kera 3	2884263	Bacteria	Terrabacteria group	NA	Iamiaceae	Aquihabitans
Microcystis aeruginosa	1126	Bacteria	Terrabacteria group	NA	Microcystaceae	Microcystis
Oscillatoria acuminata	118323	Bacteria	Terrabacteria group	NA	Oscillatoriaceae	Oscillatoria
Thermosynechococcus vestitus	146786	Bacteria	Terrabacteria group	NA	Thermosynechococcaceae	Thermosynechococcus
Dactylococcopsis salina	292566	Bacteria	Terrabacteria group	NA	Synechococcaceae	Dactylococcopsis
Prochlorococcus sp. MIT 0604	1501268	Bacteria	Terrabacteria group	NA	Prochlorococcaceae	Prochlorococcus
Nostoc sp. ATCC 53789	76335	Bacteria	Terrabacteria group	NA	Nostocaceae	Nostoc
Nostoc sp. UHCC 0870	2914041	Bacteria	Terrabacteria group	NA	Nostocaceae	Nostoc
Nostoc commune	1178	Bacteria	Terrabacteria group	NA	Nostocaceae	Nostoc
Calothrix brevissima	938406	Bacteria	Terrabacteria group	NA	Calotrichaceae	Calothrix
[Mycoplasma] phocidae	142651	Bacteria	Terrabacteria group	NA	Metamycoplasmataceae	Metamycoplasma
Metamycoplasma cloacale	92401	Bacteria	Terrabacteria group	NA	Metamycoplasmataceae	Metamycoplasma
Mycoplasmopsis californica	2113	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasmopsis
Mycoplasmopsis anatis	171279	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasmopsis
Mycoplasmopsis phocirhinis	142650	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasmopsis
Mycoplasmopsis gallopavonis	76629	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasmopsis
Mycoplasma sp. (ex Biomphalaria glabrata)	1749074	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasma
Mycoplasma parvum	984991	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasma
Mycoplasma nasistruthionis	353852	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasma
Mycoplasma struthionis	538220	Bacteria	Terrabacteria group	NA	Mycoplasmataceae	Mycoplasma
Spiroplasma culicicola	216935	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Mesoplasma florum	2151	Bacteria	Terrabacteria group	NA	Entomoplasmataceae	Mesoplasma
Mesoplasma chauliocola	216427	Bacteria	Terrabacteria group	NA	Entomoplasmataceae	Mesoplasma
Mesoplasma tabanidae	219745	Bacteria	Terrabacteria group	NA	Entomoplasmataceae	Mesoplasma
Deinococcus sp. AJ005	2652443	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus geothermalis	68909	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Deinococcus peraridilitoris	432329	Bacteria	Terrabacteria group	NA	Deinococcaceae	Deinococcus
Anaerolinea thermophila	167964	Bacteria	Terrabacteria group	NA	Anaerolineaceae	Anaerolinea
Chitinolyticbacter meiyuanensis	682798	Bacteria	NA	NA	Neisseriaceae	Chitinolyticbacter
Deefgea sp. D13	2864875	NA	NA	NA	NA	NA
Vogesella sp. LIG4	1192162	Bacteria	NA	NA	Chromobacteriaceae	Vogesella
Hydrogenophaga sp. PAMC20947	2565558	Bacteria	NA	NA	Comamonadaceae	Hydrogenophaga
Acidovorax sp. T1	1858609	Bacteria	NA	NA	Comamonadaceae	Acidovorax
Acidovorax carolinensis	553814	Bacteria	NA	NA	Comamonadaceae	Acidovorax
Acidovorax citrulli	80869	Bacteria	NA	NA	Comamonadaceae	Acidovorax
Variovorax sp. WDL1	207745	Bacteria	NA	NA	Comamonadaceae	Variovorax
Ottowia oryzae	2109914	Bacteria	NA	NA	Comamonadaceae	Ottowia
Melaminivora jejuensis	1267217	Bacteria	NA	NA	Comamonadaceae	Melaminivora
Bordetella parapertussis	519	Bacteria	NA	NA	Alcaligenaceae	Bordetella
Basilea psittacipulmonis	1472345	Bacteria	NA	NA	Alcaligenaceae	Basilea
Polynucleobacter sp. AM-7D1	2689102	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Polynucleobacter sp. LimPoW16	1743162	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Cupriavidus basilensis	68895	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Cupriavidus malaysiensis	367825	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Cupriavidus necator	106590	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Ralstonia insidiosa	190721	Bacteria	NA	NA	Burkholderiaceae	Ralstonia
Candidatus Vallotia sp. (ex Adelges kitamiensis)	2864217	Bacteria	NA	NA	Burkholderiaceae	Candidatus Vallotia
Aquincola tertiaricarbonis	391953	Bacteria	NA	NA	Sphaerotilaceae	Aquincola
Massilia sp. LPB0304	2769491	Bacteria	NA	NA	Oxalobacteraceae	Massilia
Massilia sp. PAMC28688	2861283	Bacteria	NA	NA	Oxalobacteraceae	Massilia
Massilia umbonata	864828	Bacteria	NA	NA	Oxalobacteraceae	Pseudoduganella
Janthinobacterium lividum	29581	Bacteria	NA	NA	Oxalobacteraceae	Janthinobacterium
Thauera sp. K11	2005884	Bacteria	NA	NA	Zoogloeaceae	Thauera
Candidatus Methylopumilus planktonicus	1581557	Bacteria	NA	NA	Methylophilaceae	Candidatus Methylopumilus
Klebsiella huaxiensis	2153354	Bacteria	NA	NA	Enterobacteriaceae	Klebsiella
Klebsiella sp. PL-2018	2851540	Bacteria	NA	NA	Enterobacteriaceae	Klebsiella
Enterobacter mori	539813	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Citrobacter braakii	57706	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Citrobacter sp. RHBSTW-00127	2742636	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Candidatus Purcelliella pentastirinorum	472834	Bacteria	ant, tsetse, mealybug, aphid, etc. endosymbionts	NA	Enterobacteriaceae	Candidatus Purcelliella
Candidatus Mikella endobia	1778264	Bacteria	ant, tsetse, mealybug, aphid, etc. endosymbionts	NA	Enterobacteriaceae	Candidatus Mikella
Shigella boydii	621	Bacteria	NA	NA	Enterobacteriaceae	Shigella
Candidatus Moranella endobia	1048758	Bacteria	NA	NA	Enterobacteriaceae	Candidatus Moranella
Providencia heimbachae	333962	Bacteria	NA	NA	Morganellaceae	Providencia
Erwinia tracheiphila	65700	Bacteria	NA	NA	Erwiniaceae	Erwinia
Serratia fonticola	47917	Bacteria	NA	NA	Yersiniaceae	Serratia
Serratia rhizosphaerae	2597702	Bacteria	NA	NA	Yersiniaceae	Serratia
Rouxiella badensis	1646377	Bacteria	NA	NA	Yersiniaceae	Rouxiella
Pectobacterium atrosepticum	29471	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium punjabense	2108399	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Pectobacterium versatile	2488639	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Leminorella richardii	158841	Bacteria	NA	NA	Budviciaceae	Leminorella
Pseudomonas sp. ADAK22	2730851	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. R32	1573704	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. MRSN12121	1611770	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. Tri1	2823875	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. M30-35	1981174	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. CC6-YY-74	1930532	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas amygdali	47877	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas qingdaonensis	2056231	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas hamedanensis	2745504	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas asgharzadehiana	2842349	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas oryzae	1392877	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas vancouverensis	95300	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Halopseudomonas sp. RR6	2918528	Bacteria	NA	NA	Pseudomonadaceae	Halopseudomonas
Stenotrophomonas sp. Pemsol	2040586	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas sp. NA06056	2742129	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Stenotrophomonas acidaminiphila	128780	Bacteria	NA	NA	Xanthomonadaceae	Stenotrophomonas
Xanthomonas hydrangeae	2775159	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Xanthomonas citri	346	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Lysobacter alkalisoli	2591633	Bacteria	NA	NA	Xanthomonadaceae	Lysobacter
Pseudoxanthomonas spadix	415229	Bacteria	NA	NA	Xanthomonadaceae	Pseudoxanthomonas
Pseudolysobacter antarcticus	2511995	Bacteria	NA	NA	Xanthomonadaceae	Pseudolysobacter
Luteibacter sp. EIF3	2780091	Bacteria	NA	NA	Rhodanobacteraceae	Luteibacter
Acinetobacter sp. NCu2D-2	1608473	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. ACNIH2	1758189	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter lwoffii	28090	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter piscicola	2006115	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter ursingii	108980	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter pseudolwoffii	2053287	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter wanghuae	2662362	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter lanii	2715163	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Psychrobacter sp. AntiMn-1	1720344	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Aquirhabdus parva	2283318	Bacteria	NA	NA	Moraxellaceae	Aquirhabdus
Halomonas sp. SH5A2	2749040	Bacteria	NA	NA	Halomonadaceae	Halomonas
Chromohalobacter salexigens	158080	Bacteria	NA	NA	Halomonadaceae	Chromohalobacter
Marinomonas mediterranea	119864	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Marinomonas foliarum	491950	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Endozoicomonas montiporae	1027273	Bacteria	NA	NA	Endozoicomonadaceae	Endozoicomonas
Vibrio alfacsensis	1074311	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio tapetis	52443	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio gazogenes	687	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio tritonius	1435069	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio cyclitrophicus	47951	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio algicola	2662262	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio ziniensis	2711221	Bacteria	NA	NA	Vibrionaceae	Vibrio
Aliivibrio fischeri	668	Bacteria	NA	NA	Vibrionaceae	Aliivibrio
Alteromonas sp. 76-1	2358187	Bacteria	NA	NA	Alteromonadaceae	Alteromonas
Alteromonas mediterranea	314275	Bacteria	NA	NA	Alteromonadaceae	Alteromonas
Paraglaciecola psychrophila	326544	Bacteria	NA	NA	Alteromonadaceae	Paraglaciecola
Pseudoalteromonas sp. GCY	2003316	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas piscicida	43662	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas carrageenovora	227	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Shewanella avicenniae	2814294	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella aestuarii	1028752	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella sp. WPAGA9	2775245	Bacteria	NA	NA	Shewanellaceae	Shewanella
Parashewanella spongiae	342950	Bacteria	NA	NA	Shewanellaceae	Parashewanella
Moritella sp. 36	2746233	Bacteria	NA	NA	Moritellaceae	Moritella
Moritella yayanosii	69539	Bacteria	NA	NA	Moritellaceae	Moritella
Aggregatibacter aphrophilus	732	Bacteria	NA	NA	Pasteurellaceae	Aggregatibacter
Bibersteinia trehalosi	47735	Bacteria	NA	NA	Pasteurellaceae	Bibersteinia
Rodentibacter heylii	1906744	Bacteria	NA	NA	Pasteurellaceae	Rodentibacter
Halothiobacillus neapolitanus	927	Bacteria	NA	NA	Halothiobacillaceae	Halothiobacillus
Francisella sp. MA067296	475375	Bacteria	NA	NA	Francisellaceae	Francisella
Thiomicrorhabdus xiamenensis	2739063	Bacteria	NA	NA	Piscirickettsiaceae	Thiomicrorhabdus
Thiothrix litoralis	2891210	Bacteria	NA	NA	Thiotrichaceae	Thiothrix
Legionella antarctica	2708020	Bacteria	NA	NA	Legionellaceae	Legionella
Tatlockia micdadei	451	Bacteria	NA	NA	Legionellaceae	Tatlockia
Aeromonas sp. 2692-1	2560029	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Oceanisphaera avium	1903694	Bacteria	NA	NA	Aeromonadaceae	Oceanisphaera
Cellvibrio sp. PSBB023	1945512	Bacteria	NA	NA	Cellvibrionaceae	Cellvibrio
Teredinibacter turnerae	2426	Bacteria	NA	NA	Cellvibrionaceae	Teredinibacter
Aequoribacter fuscus	2518989	Bacteria	NA	NA	Halieaceae	Aequoribacter
Candidatus Thioglobus autotrophicus	1705394	Bacteria	NA	NA	NA	Candidatus Thioglobus
Frischella perrara	1267021	Bacteria	NA	NA	Orbaceae	Frischella
Zophobihabitans entericus	1635327	Bacteria	NA	NA	Orbaceae	Zophobihabitans
Kangiella sediminilitoris	1144748	Bacteria	NA	NA	Kangiellaceae	Kangiella
Campylobacter sp. RM6914	1032243	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter sp. RM6137	1660073	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter corcagiensis	1448857	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Malaciobacter marinus	505249	Bacteria	NA	NA	Arcobacteraceae	Malaciobacter
Aliarcobacter trophiarum	708186	Bacteria	NA	NA	Arcobacteraceae	Aliarcobacter
Halarcobacter anaerophilus	877500	Bacteria	NA	NA	Arcobacteraceae	Halarcobacter
Helicobacter pullorum	35818	Bacteria	NA	NA	Helicobacteraceae	Helicobacter
Sulfurovum sp. XGS-02	2925411	Bacteria	NA	NA	Sulfurovaceae	Sulfurovum
Nitrosophilus alvini	2714855	Bacteria	NA	NA	Nitratiruptoraceae	Nitrosophilus
Caminibacter mediatlanticus	291048	Bacteria	NA	NA	Nautiliaceae	Caminibacter
Pseudodesulfovibrio sediminis	2810563	Bacteria	NA	NA	Desulfovibrionaceae	Pseudodesulfovibrio
Pseudodesulfovibrio aespoeensis	182210	Bacteria	NA	NA	Desulfovibrionaceae	Pseudodesulfovibrio
Desulfomicrobium orale	132132	Bacteria	NA	NA	Desulfomicrobiaceae	Desulfomicrobium
Desulfosarcina ovata	83564	Bacteria	NA	NA	Desulfosarcinaceae	Desulfosarcina
Desulfobulbus oralis	1986146	Bacteria	NA	NA	Desulfobulbaceae	Desulfobulbus
Geomonas oryzisoli	2847992	Bacteria	NA	NA	Geobacteraceae	Geomonas
Geotalea uraniireducens	351604	Bacteria	NA	NA	Geobacteraceae	Geotalea
Pelobacter propionicus	29543	Bacteria	NA	NA	Desulfuromonadaceae	Pelobacter
Bradymonas sediminis	1548548	Bacteria	delta/epsilon subdivisions	NA	Bradymonadaceae	Bradymonas
Rhizobium daejeonense	240521	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Neorhizobium sp. SOG26	2060726	Bacteria	NA	NA	Rhizobiaceae	Neorhizobium
Methylobacterium durans	2202825	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Microvirga sp. 17 mud 1-3	2082949	Bacteria	NA	NA	Methylobacteriaceae	Microvirga
Methylocystis parvus	134	Bacteria	NA	NA	Methylocystaceae	Methylocystis
Methylocystis sp. SC2	187303	Bacteria	NA	NA	Methylocystaceae	Methylocystis
Bradyrhizobium sp. SG09	2599805	NA	NA	NA	NA	NA
Bradyrhizobium elkanii	29448	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium betae	244734	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Mesorhizobium sp. B2-8-5	2589903	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium australicum	536018	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Brucella melitensis	29459	Bacteria	NA	NA	Brucellaceae	Brucella
Brucella sp. 458	2821140	Bacteria	NA	NA	Brucellaceae	Brucella
Candidatus Filomicrobium marinum	1608628	Bacteria	NA	NA	Hyphomicrobiaceae	Filomicrobium
Devosia sp. JXJ CY 41	2917991	Bacteria	NA	NA	Devosiaceae	Devosia
Chelatococcus sp. CO-6	1702325	Bacteria	NA	NA	Chelatococcaceae	Chelatococcus
Nordella sp. HKS 07	2712222	Bacteria	NA	NA	NA	Nordella
Methylocella silvestris	199596	Bacteria	NA	NA	Beijerinckiaceae	Methylocella
Sphingomonas sp. NIC1	1961362	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingomonas sp. LK11	1390395	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingomonas sabuli	2764186	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingobium cloacae	120107	Bacteria	NA	NA	Sphingomonadaceae	Sphingobium
Sphingobium baderi	1332080	Bacteria	NA	NA	Sphingomonadaceae	Sphingobium
Novosphingobium resinovorum	158500	Bacteria	NA	NA	Sphingomonadaceae	Novosphingobium
Sphingopyxis lindanitolerans	2054227	Bacteria	NA	NA	Sphingomonadaceae	Sphingopyxis
Sphingopyxis sp. MG	1866325	Bacteria	NA	NA	Sphingomonadaceae	Sphingopyxis
Rhizorhabdus phycosphaerae	2711156	Bacteria	NA	NA	Sphingomonadaceae	Rhizorhabdus
Rhizorhabdus wittichii	160791	Bacteria	NA	NA	Sphingomonadaceae	Rhizorhabdus
Sphingosinithalassobacter sp. CS137	2762748	Bacteria	NA	NA	Sphingomonadaceae	Sphingosinithalassobacter
Erythrobacter sp. KY5	2011159	Bacteria	NA	NA	Erythrobacteraceae	Erythrobacter
Tsuneonella mangrovi	1982042	Bacteria	NA	NA	Erythrobacteraceae	Tsuneonella
Paracoccus sp. S8-55	2903900	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Paracoccus denitrificans	266	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Tabrizicola piscis	2494374	Bacteria	NA	NA	Paracoccaceae	Tabrizicola
Pontivivens ytuae	2789856	Bacteria	NA	NA	Paracoccaceae	Pontivivens
Pacificitalea manganoxidans	1411902	Bacteria	NA	NA	Paracoccaceae	Pacificitalea
Skermanella rosea	1817965	Bacteria	NA	NA	Azospirillaceae	Skermanella
Rickettsia massiliae	35791	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Rickettsia endosymbiont of Oedothorax gibbosus	931099	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Wolbachia endosymbiont of Onchocerca volvulus	77551	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
