taxa	taxid	superkingdom	clade	kingdom	family	genus
Nostoc sp. NIES-3756	1751286	Bacteria	Terrabacteria group	NA	Nostocaceae	Nostoc
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	Bacteria	Terrabacteria group	NA	Nostocaceae	Nostoc
Nostoc flagelliforme	1306274	Bacteria	Terrabacteria group	NA	Nostocaceae	Nostoc
Calothrix sp. 336/3	1337936	Bacteria	Terrabacteria group	NA	Calotrichaceae	Calothrix
Anabaenopsis circularis	109266	Bacteria	Terrabacteria group	NA	Aphanizomenonaceae	Anabaenopsis
Rivularia sp. PCC 7116	373994	Bacteria	Terrabacteria group	NA	Rivulariaceae	Rivularia
Tolypothrix sp. PCC 7910	2099387	Bacteria	Terrabacteria group	NA	Tolypothrichaceae	Tolypothrix
Gloeothece citriformis	2546356	Bacteria	Terrabacteria group	NA	Aphanothecaceae	Gloeothece
Rippkaea orientalis	2546366	Bacteria	Terrabacteria group	NA	Aphanothecaceae	Rippkaea
Leptolyngbya sp. NIES-3755	1752064	Bacteria	Terrabacteria group	NA	Leptolyngbyaceae	Leptolyngbya
Leptothermofonsia sichuanensis	2917832	Bacteria	Terrabacteria group	NA	Leptolyngbyaceae	Leptothermofonsia
Brevefilum fermentans	1986204	Bacteria	Terrabacteria group	NA	Anaerolineaceae	Brevefilum
Chloroflexus aurantiacus	1108	Bacteria	Terrabacteria group	NA	Chloroflexaceae	Chloroflexus
Klebsiella michiganensis	1134687	Bacteria	NA	NA	Enterobacteriaceae	Klebsiella
Klebsiella huaxiensis	2153354	Bacteria	NA	NA	Enterobacteriaceae	Klebsiella
Enterobacter sp. Colony194	2866201	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter sp. JBIWA003	2831890	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter sp. JUb54	2724468	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Enterobacter bugandensis	881260	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Citrobacter freundii	546	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Candidatus Blochmannia pennsylvanicus	101534	Bacteria	ant, tsetse, mealybug, aphid, etc. endosymbionts	NA	Enterobacteriaceae	Candidatus Blochmannia
Candidatus Blochmannia ocreatus	251538	Bacteria	ant, tsetse, mealybug, aphid, etc. endosymbionts	NA	Enterobacteriaceae	Candidatus Blochmannia
Blochmannia endosymbiont of Camponotus sp.	700220	Bacteria	ant, tsetse, mealybug, aphid, etc. endosymbionts	NA	Enterobacteriaceae	Candidatus Blochmannia
Lelliottia amnigena	61646	Bacteria	NA	NA	Enterobacteriaceae	Lelliottia
Lelliottia sp. WB101	2153385	Bacteria	NA	NA	Enterobacteriaceae	Lelliottia
Enterobacteriaceae endosymbiont of Donacia dentata	2675777	Bacteria	NA	NA	Enterobacteriaceae	NA
Atlantibacter hermannii	565	Bacteria	NA	NA	Enterobacteriaceae	Atlantibacter
Candidatus Profftia lariciata	1987921	Bacteria	NA	NA	Enterobacteriaceae	Candidatus Profftia
Kluyvera ascorbata	51288	Bacteria	NA	NA	Enterobacteriaceae	Kluyvera
Providencia stuartii	588	Bacteria	NA	NA	Morganellaceae	Providencia
Providencia alcalifaciens	126385	Bacteria	NA	NA	Morganellaceae	Providencia
Arsenophonus nasoniae	638	Bacteria	NA	NA	Morganellaceae	Arsenophonus
Photorhabdus laumondii	2218628	Bacteria	NA	NA	Morganellaceae	Photorhabdus
Pantoea vagans	470934	Bacteria	NA	NA	Erwiniaceae	Pantoea
Yersinia similis	367190	Bacteria	NA	NA	Yersiniaceae	Yersinia
Yersinia enterocolitica	630	Bacteria	NA	NA	Yersiniaceae	Yersinia
Yersinia rohdei	29485	Bacteria	NA	NA	Yersiniaceae	Yersinia
Pectobacterium carotovorum	554	Bacteria	NA	NA	Pectobacteriaceae	Pectobacterium
Hafnia sp. CBA7124	1848580	Bacteria	NA	NA	Hafniaceae	Hafnia
Edwardsiella tarda	636	Bacteria	NA	NA	Hafniaceae	Edwardsiella
Pragia fontium	82985	Bacteria	NA	NA	Budviciaceae	Pragia
Xanthomonas arboricola	56448	Bacteria	NA	NA	Xanthomonadaceae	Xanthomonas
Luteimonas fraxinea	2901869	Bacteria	NA	NA	Xanthomonadaceae	Luteimonas
Pseudomonas sp. ADAK13	2730847	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. BYT-5	2944392	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. LPB0260	2614442	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas sp. BC42	2933816	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas ogarae	1114970	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas protegens	380021	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas mediterranea	183795	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas tremae	200454	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas savastanoi	29438	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas juntendi	2666183	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas rhizosphaerae	216142	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas qingdaonensis	2056231	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas muyukensis	2842357	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Pseudomonas oryziphila	2894079	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Marinobacter nauticus	2743	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Acinetobacter calcoaceticus	471	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. Marseille-Q1620	2714110	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. WCHA55	2004646	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter sp. Colony158	2810070	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter variabilis	70346	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter equi	1324350	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter guillouiae	106649	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Acinetobacter lwoffii	28090	Bacteria	NA	NA	Moraxellaceae	Acinetobacter
Moraxella catarrhalis	480	Bacteria	NA	NA	Moraxellaceae	Moraxella
Moraxella bovoculi	386891	Bacteria	NA	NA	Moraxellaceae	Moraxella
Psychrobacter arenosus	256326	Bacteria	NA	NA	Moraxellaceae	Psychrobacter
Aggregatibacter aphrophilus	732	Bacteria	NA	NA	Pasteurellaceae	Aggregatibacter
Mannheimia haemolytica	75985	Bacteria	NA	NA	Pasteurellaceae	Mannheimia
Rodentibacter heylii	1906744	Bacteria	NA	NA	Pasteurellaceae	Rodentibacter
Cobetia marina	28258	Bacteria	NA	NA	Halomonadaceae	Cobetia
Marinomonas mediterranea	119864	Bacteria	NA	NA	Oceanospirillaceae	Marinomonas
Neptunomonas phycophila	1572645	Bacteria	NA	NA	Oceanospirillaceae	Neptunomonas
Thalassolituus sp. C2-1	2597518	Bacteria	NA	NA	Oceanospirillaceae	Thalassolituus
Alteromonas sp. RKMC-009	2267264	Bacteria	NA	NA	Alteromonadaceae	Alteromonas
Shewanella xiamenensis	332186	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella inventionis	1738770	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella psychrophila	225848	Bacteria	NA	NA	Shewanellaceae	Shewanella
Shewanella psychromarinicola	2487742	Bacteria	NA	NA	Shewanellaceae	Shewanella
Pseudoalteromonas rubra	43658	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Ferrimonas sp. SCSIO 43195	2822844	Bacteria	NA	NA	Ferrimonadaceae	Ferrimonas
Vibrio coralliilyticus	190893	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio fluvialis	676	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio nigripulchritudo	28173	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio mimicus	674	Bacteria	NA	NA	Vibrionaceae	Vibrio
Vibrio cidicii	1763883	Bacteria	NA	NA	Vibrionaceae	Vibrio
Photobacterium sp. TLY01	2907534	Bacteria	NA	NA	Vibrionaceae	Photobacterium
Aliivibrio fischeri	668	Bacteria	NA	NA	Vibrionaceae	Aliivibrio
Ectothiorhodospira haloalkaliphila	421628	Bacteria	NA	NA	Ectothiorhodospiraceae	Ectothiorhodospira
Sulfuriflexus mobilis	1811807	Bacteria	NA	NA	Granulosicoccaceae	Sulfuriflexus
Guyparkeria halophila	47960	Bacteria	NA	NA	Thioalkalibacteraceae	Guyparkeria
Legionella oakridgensis	29423	Bacteria	NA	NA	Legionellaceae	Legionella
Legionella lansingensis	45067	Bacteria	NA	NA	Legionellaceae	Legionella
Aquicella lusitana	254246	Bacteria	NA	NA	Coxiellaceae	Aquicella
Aeromonas dhakensis	196024	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Aeromonas sp. CU5	2033033	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Succinivibrio dextrinosolvens	83771	Bacteria	NA	NA	Succinivibrionaceae	Succinivibrio
Francisella sp. LA112445	1395624	Bacteria	NA	NA	Francisellaceae	Francisella
Allofrancisella frigidaquae	1085644	Bacteria	NA	NA	Francisellaceae	Allofrancisella
Gilliamella sp. ESL0443	2704655	Bacteria	NA	NA	Orbaceae	Gilliamella
Frischella perrara	1267021	Bacteria	NA	NA	Orbaceae	Frischella
Zophobihabitans entericus	1635327	Bacteria	NA	NA	Orbaceae	Zophobihabitans
Microbulbifer sp. GL-2	2591606	Bacteria	NA	NA	Microbulbiferaceae	Microbulbifer
Methylomonas sp. DH-1	1727196	Bacteria	NA	NA	Methylococcaceae	Methylomonas
Variovorax sp. PBS-H4	434008	Bacteria	NA	NA	Comamonadaceae	Variovorax
Variovorax sp. PBL-E5	434014	Bacteria	NA	NA	Comamonadaceae	Variovorax
Variovorax sp. PAMC 28711	1795631	Bacteria	NA	NA	Comamonadaceae	Variovorax
Acidovorax sp. KKS102	358220	Bacteria	NA	NA	Comamonadaceae	Acidovorax
Melaminivora jejuensis	1267217	Bacteria	NA	NA	Comamonadaceae	Melaminivora
Burkholderia stabilis	95485	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Burkholderia vietnamiensis	60552	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Burkholderia ambifaria	152480	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Burkholderia plantarii	41899	Bacteria	NA	NA	Burkholderiaceae	Burkholderia
Paraburkholderia ginsengisoli	311231	Bacteria	NA	NA	Burkholderiaceae	Paraburkholderia
Cupriavidus campinensis	151783	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Cupriavidus pinatubonensis	248026	Bacteria	NA	NA	Burkholderiaceae	Cupriavidus
Polynucleobacter sp. MWH-UH21B	1743174	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Mycoavidus cysteinexigens	1553431	Bacteria	NA	NA	Burkholderiaceae	Mycoavidus
Candidatus Vallotia sp. (ex Adelges kitamiensis)	2864217	Bacteria	NA	NA	Burkholderiaceae	Candidatus Vallotia
Pigmentiphaga aceris	1940612	Bacteria	NA	NA	Alcaligenaceae	Pigmentiphaga
Alcaligenes faecalis	511	Bacteria	NA	NA	Alcaligenaceae	Alcaligenes
Alcaligenes ammonioxydans	2582914	Bacteria	NA	NA	Alcaligenaceae	Alcaligenes
Paenalcaligenes hominis	643674	Bacteria	NA	NA	Alcaligenaceae	Paenalcaligenes
Herbaspirillum robiniae	2014887	Bacteria	NA	NA	Oxalobacteraceae	Herbaspirillum
Herminiimonas arsenitoxidans	1809410	Bacteria	NA	NA	Oxalobacteraceae	Herminiimonas
Glaciimonas sp. PAMC28666	2807626	Bacteria	NA	NA	Oxalobacteraceae	Glaciimonas
Sutterella wadsworthensis	40545	Bacteria	NA	NA	Sutterellaceae	Sutterella
Nitrosomonas stercoris	1444684	Bacteria	NA	NA	Nitrosomonadaceae	Nitrosomonas
Methylobacillus flagellatus	405	Bacteria	NA	NA	Methylophilaceae	Methylobacillus
Candidatus Methylopumilus universalis	2588536	Bacteria	NA	NA	Methylophilaceae	Candidatus Methylopumilus
Denitratisoma oestradiolicum	311182	Bacteria	NA	NA	Sterolibacteriaceae	Denitratisoma
Neisseria sp. KEM232	655307	Bacteria	NA	NA	Neisseriaceae	Neisseria
Neisseria sicca	490	Bacteria	NA	NA	Neisseriaceae	Neisseria
Neisseria weaveri	28091	Bacteria	NA	NA	Neisseriaceae	Neisseria
Snodgrassella alvi	1196083	Bacteria	NA	NA	Neisseriaceae	Snodgrassella
Simonsiella muelleri	72	Bacteria	NA	NA	Neisseriaceae	Simonsiella
Chromobacterium haemolyticum	394935	Bacteria	NA	NA	Chromobacteriaceae	Chromobacterium
Deefgea sp. D13	2864875	NA	NA	NA	NA	NA
Azospira restricta	404405	Bacteria	NA	NA	Rhodocyclaceae	Azospira
Aromatoleum petrolei	76116	Bacteria	NA	NA	Rhodocyclaceae	Aromatoleum
Bradyrhizobium sp. I71	2590772	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Bradyrhizobium guangxiense	1325115	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Rhodopseudomonas boonkerdii	475937	Bacteria	NA	NA	Nitrobacteraceae	Rhodopseudomonas
Rhizobium sp. NXC24	2048897	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. 11515TR	2028343	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. AB2/73	2795216	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Rhizobium sp. NLR16a	2731112	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Shinella sp. XGS7	2877941	Bacteria	NA	NA	Rhizobiaceae	Shinella
Methylobacterium organophilum	410	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Methylobacterium sp. 17Sr1-1	2202826	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Methylobacterium oryzae	334852	Bacteria	NA	NA	Methylobacteriaceae	Methylobacterium
Mesorhizobium sp. 8	2584466	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Mesorhizobium sp. DCY119	2108445	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Aminobacter sp. MSH1	374606	Bacteria	NA	NA	Phyllobacteriaceae	Aminobacter
Azorhizobium caulinodans	7	Bacteria	NA	NA	Xanthobacteraceae	Azorhizobium
Hyphomicrobium nitrativorans	1427356	Bacteria	NA	NA	Hyphomicrobiaceae	Hyphomicrobium
Rhodoplanes sp. Z2-YC6860	674703	Bacteria	NA	NA	Hyphomicrobiaceae	Rhodoplanes
Methyloligella sp. GL2	2742204	Bacteria	NA	NA	Hyphomicrobiaceae	Methyloligella
Martelella endophytica	1486262	Bacteria	NA	NA	Aurantimonadaceae	Martelella
Aureimonas sp. OT7	2816454	Bacteria	NA	NA	Aurantimonadaceae	Aureimonas
Devosia sp. A16	1736675	Bacteria	NA	NA	Devosiaceae	Devosia
Devosia sp. JXJ CY 41	2917991	Bacteria	NA	NA	Devosiaceae	Devosia
Pseudovibrio brasiliensis	1898042	Bacteria	NA	NA	Stappiaceae	Pseudovibrio
Bartonella sp. HY038	2759660	Bacteria	NA	NA	Bartonellaceae	Bartonella
Kaistia sp. 32K	2795690	Bacteria	NA	NA	Kaistiaceae	Kaistia
Parvibaculum lavamentivorans	256618	Bacteria	NA	NA	Parvibaculaceae	Parvibaculum
Sphingomonas sp. S2-65	2903960	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingomonas daechungensis	1176646	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sphingomonas koreensis	93064	Bacteria	NA	NA	Sphingomonadaceae	Sphingomonas
Sandaracinobacter sp. M6	2759707	Bacteria	NA	NA	Sphingosinicellaceae	Sandaracinobacteroides
Sulfitobacter sp. SK012	1389005	Bacteria	NA	NA	Roseobacteraceae	Sulfitobacter
Sulfitobacter sp. JK7-1	2829501	Bacteria	NA	NA	Roseobacteraceae	Sulfitobacter
Pseudosulfitobacter pseudonitzschiae	1402135	Bacteria	NA	NA	Roseobacteraceae	Pseudosulfitobacter
Octadecabacter antarcticus	1217908	Bacteria	NA	NA	Roseobacteraceae	Octadecabacter
Roseovarius faecimaris	2494550	Bacteria	NA	NA	Roseobacteraceae	Roseovarius
Antarctobacter heliothermus	74033	Bacteria	NA	NA	Roseobacteraceae	Antarctobacter
Actibacterium sp. EMB200-NS6	1609966	Bacteria	NA	NA	Roseobacteraceae	Actibacterium
Paracoccus jeotgali	2065379	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Paracoccus sp. H4-D09	2812658	Bacteria	NA	NA	Paracoccaceae	Paracoccus
Rhodovulum sulfidophilum	35806	Bacteria	NA	NA	Paracoccaceae	Rhodovulum
Gemmobacter aquarius	2169400	Bacteria	NA	NA	Paracoccaceae	Gemmobacter
Acetobacter pasteurianus	438	Bacteria	NA	NA	Acetobacteraceae	Acetobacter
Acetobacter sp. KACC 21233	2592655	Bacteria	NA	NA	Acetobacteraceae	Acetobacter
Gluconobacter sphaericus	574987	Bacteria	NA	NA	Acetobacteraceae	Gluconobacter
Roseococcus microcysteis	2771361	Bacteria	NA	NA	Acetobacteraceae	Roseococcus
Skermanella rosea	1817965	Bacteria	NA	NA	Azospirillaceae	Skermanella
Rickettsia prowazekii	782	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Rickettsia africae	35788	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Neorickettsia helminthoeca	33994	Bacteria	NA	NA	Anaplasmataceae	Neorickettsia
Neorickettsia findlayensis	2686014	Bacteria	NA	NA	Anaplasmataceae	Neorickettsia
Rickettsiales endosymbiont of Stachyamoeba lipophora	2486578	Bacteria	NA	NA	NA	NA
Candidatus Puniceispirillum marinum	767892	Bacteria	SAR116 cluster	NA	NA	Candidatus Puniceispirillum
Campylobacter volucris	1031542	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter lari	201	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter sp. RM5004	1660078	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter hyointestinalis	198	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter ornithocola	1848766	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter hepaticus	1813019	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Aliarcobacter thereius	544718	Bacteria	NA	NA	Arcobacteraceae	Aliarcobacter
Arcobacter aquimarinus	1315211	Bacteria	NA	NA	Arcobacteraceae	Arcobacter
Malaciobacter molluscorum	1032072	Bacteria	NA	NA	Arcobacteraceae	Malaciobacter
Sulfurimonas autotrophica	202747	Bacteria	NA	NA	Thiovulaceae	Sulfurimonas
Sulfurimonas sp. SWIR-19	2878390	Bacteria	NA	NA	Thiovulaceae	Sulfurimonas
Nautilia profundicola	244787	Bacteria	NA	NA	Nautiliaceae	Nautilia
Caminibacter mediatlanticus	291048	Bacteria	NA	NA	Nautiliaceae	Caminibacter
Geomonas nitrogeniifigens	2847991	Bacteria	NA	NA	Geobacteraceae	Geomonas
Trichlorobacter lovleyi	313985	Bacteria	NA	NA	Geobacteraceae	Trichlorobacter
Citrifermentans bemidjiense	225194	Bacteria	NA	NA	Geobacteraceae	Citrifermentans
Sorangium cellulosum	56	Bacteria	NA	NA	Polyangiaceae	Sorangium
Desulfovibrio ferrophilus	241368	Bacteria	NA	NA	Desulfovibrionaceae	Desulfovibrio
Desulfosediminicola ganghwensis	2569540	Bacteria	NA	NA	Desulfocapsaceae	Desulfosediminicola
Desulfarculus baarsii	453230	Bacteria	NA	NA	Desulfarculaceae	Desulfarculus
Pseudobdellovibrio exovorus	453816	Bacteria	NA	NA	Pseudobdellovibrionaceae	Pseudobdellovibrio
Halobacteriovorax marinus	97084	Bacteria	NA	NA	Halobacteriovoraceae	Halobacteriovorax
Acidithiobacillus caldus	33059	Bacteria	NA	NA	Acidithiobacillaceae	Acidithiobacillus
Bacteroides thetaiotaomicron	818	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Butyricimonas faecalis	2093856	Bacteria	FCB group	NA	Odoribacteraceae	Butyricimonas
Maribellus comscasis	2681766	Bacteria	FCB group	NA	Prolixibacteraceae	Maribellus
Alkalitalea saponilacus	889453	Bacteria	FCB group	NA	Marinilabiliaceae	Alkalitalea
Capnocytophaga sp. FDAARGOS_737	2545799	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Capnocytophaga haemolytica	45243	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Flavobacterium sp. F-29	2893883	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. KK2020170	2830782	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. MMS21-Er5	2937442	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. KSM-R2A25	2895947	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. KBS0721	1179672	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium magnum	2162713	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium inviolabile	2748320	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium commune	1306519	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium nitrogenifigens	1617283	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Tenacibaculum jejuense	584609	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Tenacibaculum singaporense	2358479	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Tenacibaculum sp. SZ-18	754423	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Myroides fluvii	2572594	Bacteria	FCB group	NA	Flavobacteriaceae	Myroides
Polaribacter sp. L3A8	2686361	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Polaribacter haliotis	1888915	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Winogradskyella sp. PG-2	754409	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Winogradskyella sp. J14-2	1936080	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Lacinutrix sp. Bg11-31	2057808	Bacteria	FCB group	NA	Flavobacteriaceae	Lacinutrix
Lacinutrix sp. WUR7	2653681	Bacteria	FCB group	NA	Flavobacteriaceae	Lacinutrix
Lacinutrix venerupis	1486034	Bacteria	FCB group	NA	Flavobacteriaceae	Lacinutrix
Maribacter hydrothermalis	1836467	Bacteria	FCB group	NA	Flavobacteriaceae	Maribacter
Maribacter sp. HTCC2170	313603	Bacteria	FCB group	NA	Flavobacteriaceae	Maribacter
Formosa agariphila	320324	Bacteria	FCB group	NA	Flavobacteriaceae	Formosa
Kordia sp. SMS9	2282170	Bacteria	FCB group	NA	Flavobacteriaceae	Kordia
Gramella forsetii	411153	Bacteria	FCB group	NA	Flavobacteriaceae	Gramella
Psychroflexus torquis	57029	Bacteria	FCB group	NA	Flavobacteriaceae	Psychroflexus
Psychroflexus sp. ALD_RP9	2777186	Bacteria	FCB group	NA	Flavobacteriaceae	Psychroflexus
Nonlabens sp. MB-3u-79	2058134	Bacteria	FCB group	NA	Flavobacteriaceae	Nonlabens
Aquimarina sp. BL5	1714860	Bacteria	FCB group	NA	Flavobacteriaceae	Aquimarina
Tamlana carrageenivorans	2069432	Bacteria	FCB group	NA	Flavobacteriaceae	Tamlana
Aggregatimonas sangjinii	2583587	Bacteria	FCB group	NA	Flavobacteriaceae	Aggregatimonas
Salegentibacter mishustinae	270918	Bacteria	FCB group	NA	Flavobacteriaceae	Salegentibacter
Chryseobacterium sp. 6424	2039166	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium sp. PCH239	2825845	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium taklimakanense	536441	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium nakagawai	1241982	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium arthrosphaerae	651561	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium piperi	558152	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Kaistella carnis	1241979	Bacteria	FCB group	NA	Weeksellaceae	Kaistella
Kaistella sp. 97-N-M2	2908645	Bacteria	FCB group	NA	Weeksellaceae	Kaistella
